scheme,threshold,repeat,query_id,group,latency_us,matched,best_distance,records_examined,bits_compared
simless,5,0,enron_full_270173,verify,28243.771,0,17,413921,105963776
simless,4,0,enron_full_276316,verify,26707.451,1,0,413921,105963776
simless,5,0,enron_full_276316,verify,26707.451,1,0,413921,105963776
simless,6,0,enron_full_276316,verify,26707.451,1,0,413921,105963776
simless,5,0,enron_full_276664,verify,28889.962,0,92,413921,105963776
simless,6,0,enron_full_276664,verify,28889.962,0,92,413921,105963776
simless,4,0,enron_full_276664,verify,28889.962,0,92,413921,105963776
simless,6,0,enron_full_291334,verify,29558.463,1,0,413921,105963776
simless,4,0,enron_full_291334,verify,29558.463,1,0,413921,105963776
simless,5,0,enron_full_291334,verify,29558.463,1,0,413921,105963776
simless,4,0,enron_full_294917,verify,28098.969,1,0,413921,105963776
simless,5,0,enron_full_294917,verify,28098.969,1,0,413921,105963776
simless,6,0,enron_full_294917,verify,28098.969,1,0,413921,105963776
simless,5,0,enron_full_296374,verify,26684.251,0,30,413921,105963776
simless,6,0,enron_full_296374,verify,26684.251,0,30,413921,105963776
simless,4,0,enron_full_296374,verify,26684.251,0,30,413921,105963776
simless,6,0,enron_full_297469,verify,26709.934,1,3,413921,105963776
simless,4,0,enron_full_297469,verify,26709.934,1,3,413921,105963776
simless,5,0,enron_full_297469,verify,26709.934,1,3,413921,105963776
simless,4,0,enron_full_311295,verify,26777.572,1,0,413921,105963776
simless,5,0,enron_full_311295,verify,26777.572,1,0,413921,105963776
simless,6,0,enron_full_311295,verify,26777.572,1,0,413921,105963776
simless,5,0,enron_full_312256,verify,26842.947,1,0,413921,105963776
simless,6,0,enron_full_312256,verify,26842.947,1,0,413921,105963776
simless,4,0,enron_full_312256,verify,26842.947,1,0,413921,105963776
simless,6,0,enron_full_314206,verify,28915.004,1,0,413921,105963776
simless,4,0,enron_full_314206,verify,28915.004,1,0,413921,105963776
simless,5,0,enron_full_314206,verify,28915.004,1,0,413921,105963776
simless,4,0,enron_full_321374,verify,29059.461,1,0,413921,105963776
simless,5,0,enron_full_321374,verify,29059.461,1,0,413921,105963776
simless,6,0,enron_full_321374,verify,29059.461,1,0,413921,105963776
simless,5,0,enron_full_321667,verify,27746.072,1,0,413921,105963776
simless,6,0,enron_full_321667,verify,27746.072,1,0,413921,105963776
simless,4,0,enron_full_321667,verify,27746.072,1,0,413921,105963776
simless,6,0,enron_full_339439,verify,27677.471,0,79,413921,105963776
simless,4,0,enron_full_339439,verify,27677.471,0,79,413921,105963776
simless,5,0,enron_full_339439,verify,27677.471,0,79,413921,105963776
simless,4,0,enron_full_344327,verify,26663.908,0,16,413921,105963776
simless,5,0,enron_full_344327,verify,26663.908,0,16,413921,105963776
