scheme,threshold,repeat,query_id,group,latency_us,matched,best_distance,records_examined,bits_compared
simless,5,0,enron_full_258436,no_exact_ref,27877.279,0,32,413921,105963776
simless,6,0,enron_full_258436,no_exact_ref,27877.279,0,32,413921,105963776
simless,4,0,enron_full_258436,no_exact_ref,27877.279,0,32,413921,105963776
simless,6,0,enron_full_259050,exact_ref,30300.348,1,0,413921,105963776
simless,4,0,enron_full_259050,exact_ref,30300.348,1,0,413921,105963776
simless,5,0,enron_full_259050,exact_ref,30300.348,1,0,413921,105963776
simless,4,0,enron_full_259076,no_exact_ref,32363.562,0,65,413921,105963776
simless,5,0,enron_full_259076,no_exact_ref,32363.562,0,65,413921,105963776
simless,6,0,enron_full_259076,no_exact_ref,32363.562,0,65,413921,105963776
simless,5,0,enron_full_259321,exact_ref,29540.455,1,0,413921,105963776
simless,6,0,enron_full_259321,exact_ref,29540.455,1,0,413921,105963776
simless,4,0,enron_full_259321,exact_ref,29540.455,1,0,413921,105963776
simless,6,0,enron_full_260192,exact_ref,27981.871,1,0,413921,105963776
simless,4,0,enron_full_260192,exact_ref,27981.871,1,0,413921,105963776
simless,5,0,enron_full_260192,exact_ref,27981.871,1,0,413921,105963776
simless,4,0,enron_full_261884,no_exact_ref,28039.806,0,77,413921,105963776
simless,5,0,enron_full_261884,no_exact_ref,28039.806,0,77,413921,105963776
simless,6,0,enron_full_261884,no_exact_ref,28039.806,0,77,413921,105963776
simless,5,0,enron_full_262514,exact_ref,27863.701,1,0,413921,105963776
simless,6,0,enron_full_262514,exact_ref,27863.701,1,0,413921,105963776
simless,4,0,enron_full_262514,exact_ref,27863.701,1,0,413921,105963776
simless,6,0,enron_full_262785,no_exact_ref,27989.556,0,90,413921,105963776
simless,4,0,enron_full_262785,no_exact_ref,27989.556,0,90,413921,105963776
simless,5,0,enron_full_262785,no_exact_ref,27989.556,0,90,413921,105963776
simless,4,0,enron_full_263240,exact_ref,30583.064,1,0,413921,105963776
simless,5,0,enron_full_263240,exact_ref,30583.064,1,0,413921,105963776
simless,6,0,enron_full_263240,exact_ref,30583.064,1,0,413921,105963776
simless,5,0,enron_full_264723,no_exact_ref,29403.058,0,65,413921,105963776
simless,6,0,enron_full_264723,no_exact_ref,29403.058,0,65,413921,105963776
simless,4,0,enron_full_264723,no_exact_ref,29403.058,0,65,413921,105963776
simless,6,0,enron_full_265023,exact_ref,28938.835,1,0,413921,105963776
simless,4,0,enron_full_265023,exact_ref,28938.835,1,0,413921,105963776
simless,5,0,enron_full_265023,exact_ref,28938.835,1,0,413921,105963776
simless,4,0,enron_full_265448,exact_ref,28421.054,1,0,413921,105963776
simless,5,0,enron_full_265448,exact_ref,28421.054,1,0,413921,105963776
simless,6,0,enron_full_265448,exact_ref,28421.054,1,0,413921,105963776
simless,5,0,enron_full_265746,exact_ref,28070.116,1,0,413921,105963776
simless,6,0,enron_full_265746,exact_ref,28070.116,1,0,413921,105963776
simless,4,0,enron_full_265746,exact_ref,28070.116,1,0,413921,105963776
simless,6,0,enron_full_265774,exact_ref,26697.618,1,0,413921,105963776
simless,4,0,enron_full_265774,exact_ref,26697.618,1,0,413921,105963776
simless,5,0,enron_full_265774,exact_ref,26697.618,1,0,413921,105963776
simless,4,0,enron_full_266026,exact_ref,31629.330,1,0,413921,105963776
simless,5,0,enron_full_266026,exact_ref,31629.330,1,0,413921,105963776
simless,6,0,enron_full_266026,exact_ref,31629.330,1,0,413921,105963776
simless,5,0,enron_full_266097,no_exact_ref,30301.865,0,77,413921,105963776
simless,6,0,enron_full_266097,no_exact_ref,30301.865,0,77,413921,105963776
simless,4,0,enron_full_266097,no_exact_ref,30301.865,0,77,413921,105963776
simless,6,0,enron_full_267067,exact_ref,27764.194,1,0,413921,105963776
simless,4,0,enron_full_267067,exact_ref,27764.194,1,0,413921,105963776
simless,5,0,enron_full_267067,exact_ref,27764.194,1,0,413921,105963776
simless,4,0,enron_full_267198,exact_ref,27935.141,1,0,413921,105963776
simless,5,0,enron_full_267198,exact_ref,27935.141,1,0,413921,105963776
simless,6,0,enron_full_267198,exact_ref,27935.141,1,0,413921,105963776
simless,5,0,enron_full_268981,exact_ref,27409.947,1,0,413921,105963776
simless,6,0,enron_full_268981,exact_ref,27409.947,1,0,413921,105963776
simless,4,0,enron_full_268981,exact_ref,27409.947,1,0,413921,105963776
simless,6,0,enron_full_269702,no_exact_ref,27090.967,0,10,413921,105963776
simless,4,0,enron_full_269702,no_exact_ref,27090.967,0,10,413921,105963776
simless,5,0,enron_full_269702,no_exact_ref,27090.967,0,10,413921,105963776
simless,4,0,enron_full_270257,no_exact_ref,27267.037,0,15,413921,105963776
simless,5,0,enron_full_270257,no_exact_ref,27267.037,0,15,413921,105963776
simless,6,0,enron_full_270257,no_exact_ref,27267.037,0,15,413921,105963776
simless,5,0,enron_full_270526,exact_ref,27292.116,1,0,413921,105963776
simless,6,0,enron_full_270526,exact_ref,27292.116,1,0,413921,105963776
simless,4,0,enron_full_270526,exact_ref,27292.116,1,0,413921,105963776
simless,6,0,enron_full_271097,exact_ref,26988.793,1,0,413921,105963776
simless,4,0,enron_full_271097,exact_ref,26988.793,1,0,413921,105963776
simless,5,0,enron_full_271097,exact_ref,26988.793,1,0,413921,105963776
simless,4,0,enron_full_271232,exact_ref,27214.924,1,0,413921,105963776
simless,5,0,enron_full_271232,exact_ref,27214.924,1,0,413921,105963776
simless,6,0,enron_full_271232,exact_ref,27214.924,1,0,413921,105963776
simless,5,0,enron_full_272570,no_exact_ref,27440.987,0,94,413921,105963776
simless,6,0,enron_full_272570,no_exact_ref,27440.987,0,94,413921,105963776
simless,4,0,enron_full_272570,no_exact_ref,27440.987,0,94,413921,105963776
simless,6,0,enron_full_273248,exact_ref,26866.187,1,0,413921,105963776
simless,4,0,enron_full_273248,exact_ref,26866.187,1,0,413921,105963776
simless,5,0,enron_full_273248,exact_ref,26866.187,1,0,413921,105963776
simless,4,0,enron_full_273363,exact_ref,29084.635,1,0,413921,105963776
simless,5,0,enron_full_273363,exact_ref,29084.635,1,0,413921,105963776
simless,6,0,enron_full_273363,exact_ref,29084.635,1,0,413921,105963776
simless,5,0,enron_full_273791,exact_ref,29410.562,1,0,413921,105963776
simless,6,0,enron_full_273791,exact_ref,29410.562,1,0,413921,105963776
simless,4,0,enron_full_273791,exact_ref,29410.562,1,0,413921,105963776
simless,6,0,enron_full_273820,exact_ref,29292.109,1,0,413921,105963776
simless,4,0,enron_full_273820,exact_ref,29292.109,1,0,413921,105963776
simless,5,0,enron_full_273820,exact_ref,29292.109,1,0,413921,105963776
simless,4,0,enron_full_273961,exact_ref,26959.393,1,0,413921,105963776
simless,5,0,enron_full_273961,exact_ref,26959.393,1,0,413921,105963776
simless,6,0,enron_full_273961,exact_ref,26959.393,1,0,413921,105963776
simless,5,0,enron_full_274206,exact_ref,28771.583,1,0,413921,105963776
simless,6,0,enron_full_274206,exact_ref,28771.583,1,0,413921,105963776
simless,4,0,enron_full_274206,exact_ref,28771.583,1,0,413921,105963776
simless,6,0,enron_full_274561,exact_ref,28390.804,1,0,413921,105963776
simless,4,0,enron_full_274561,exact_ref,28390.804,1,0,413921,105963776
simless,5,0,enron_full_274561,exact_ref,28390.804,1,0,413921,105963776
simless,4,0,enron_full_274757,exact_ref,28172.854,1,0,413921,105963776
simless,5,0,enron_full_274757,exact_ref,28172.854,1,0,413921,105963776
simless,6,0,enron_full_274757,exact_ref,28172.854,1,0,413921,105963776
simless,5,0,enron_full_274786,no_exact_ref,27796.233,0,89,413921,105963776
simless,6,0,enron_full_274786,no_exact_ref,27796.233,0,89,413921,105963776
simless,4,0,enron_full_274786,no_exact_ref,27796.233,0,89,413921,105963776
simless,6,0,enron_full_275183,no_exact_ref,26958.145,0,91,413921,105963776
simless,4,0,enron_full_275183,no_exact_ref,26958.145,0,91,413921,105963776
simless,5,0,enron_full_275183,no_exact_ref,26958.145,0,91,413921,105963776
simless,4,0,enron_full_275570,exact_ref,26832.911,1,0,413921,105963776
simless,5,0,enron_full_275570,exact_ref,26832.911,1,0,413921,105963776
simless,6,0,enron_full_275570,exact_ref,26832.911,1,0,413921,105963776
simless,5,0,enron_full_276028,no_exact_ref,28783.449,0,41,413921,105963776
simless,6,0,enron_full_276028,no_exact_ref,28783.449,0,41,413921,105963776
simless,4,0,enron_full_276028,no_exact_ref,28783.449,0,41,413921,105963776
simless,6,0,enron_full_276324,exact_ref,27687.399,1,0,413921,105963776
simless,4,0,enron_full_276324,exact_ref,27687.399,1,0,413921,105963776
simless,5,0,enron_full_276324,exact_ref,27687.399,1,0,413921,105963776
simless,4,0,enron_full_276342,exact_ref,26498.915,1,0,413921,105963776
simless,5,0,enron_full_276342,exact_ref,26498.915,1,0,413921,105963776
simless,6,0,enron_full_276342,exact_ref,26498.915,1,0,413921,105963776
simless,5,0,enron_full_277439,no_exact_ref,27113.238,0,87,413921,105963776
simless,6,0,enron_full_277439,no_exact_ref,27113.238,0,87,413921,105963776
simless,4,0,enron_full_277439,no_exact_ref,27113.238,0,87,413921,105963776
simless,6,0,enron_full_277990,exact_ref,28792.815,1,0,413921,105963776
simless,4,0,enron_full_277990,exact_ref,28792.815,1,0,413921,105963776
simless,5,0,enron_full_277990,exact_ref,28792.815,1,0,413921,105963776
simless,4,0,enron_full_278811,exact_ref,28599.179,1,0,413921,105963776
simless,5,0,enron_full_278811,exact_ref,28599.179,1,0,413921,105963776
simless,6,0,enron_full_278811,exact_ref,28599.179,1,0,413921,105963776
simless,5,0,enron_full_279563,no_exact_ref,27976.821,1,0,413921,105963776
simless,6,0,enron_full_279563,no_exact_ref,27976.821,1,0,413921,105963776
simless,4,0,enron_full_279563,no_exact_ref,27976.821,1,0,413921,105963776
simless,6,0,enron_full_279751,exact_ref,27199.563,1,0,413921,105963776
simless,4,0,enron_full_279751,exact_ref,27199.563,1,0,413921,105963776
simless,5,0,enron_full_279751,exact_ref,27199.563,1,0,413921,105963776
simless,4,0,enron_full_280423,no_exact_ref,26725.644,0,67,413921,105963776
simless,5,0,enron_full_280423,no_exact_ref,26725.644,0,67,413921,105963776
simless,6,0,enron_full_280423,no_exact_ref,26725.644,0,67,413921,105963776
simless,5,0,enron_full_280603,no_exact_ref,26806.398,0,92,413921,105963776
simless,6,0,enron_full_280603,no_exact_ref,26806.398,0,92,413921,105963776
simless,4,0,enron_full_280603,no_exact_ref,26806.398,0,92,413921,105963776
simless,6,0,enron_full_281547,no_exact_ref,26756.092,0,84,413921,105963776
simless,4,0,enron_full_281547,no_exact_ref,26756.092,0,84,413921,105963776
simless,5,0,enron_full_281547,no_exact_ref,26756.092,0,84,413921,105963776
simless,4,0,enron_full_282395,exact_ref,26770.180,1,0,413921,105963776
simless,5,0,enron_full_282395,exact_ref,26770.180,1,0,413921,105963776
simless,6,0,enron_full_282395,exact_ref,26770.180,1,0,413921,105963776
simless,5,0,enron_full_283356,exact_ref,27418.967,1,0,413921,105963776
simless,6,0,enron_full_283356,exact_ref,27418.967,1,0,413921,105963776
simless,4,0,enron_full_283356,exact_ref,27418.967,1,0,413921,105963776
simless,6,0,enron_full_283839,exact_ref,27537.793,1,0,413921,105963776
simless,4,0,enron_full_283839,exact_ref,27537.793,1,0,413921,105963776
simless,5,0,enron_full_283839,exact_ref,27537.793,1,0,413921,105963776
simless,4,0,enron_full_283868,exact_ref,27324.545,1,0,413921,105963776
simless,5,0,enron_full_283868,exact_ref,27324.545,1,0,413921,105963776
simless,6,0,enron_full_283868,exact_ref,27324.545,1,0,413921,105963776
simless,5,0,enron_full_284197,exact_ref,26961.185,1,0,413921,105963776
simless,6,0,enron_full_284197,exact_ref,26961.185,1,0,413921,105963776
simless,4,0,enron_full_284197,exact_ref,26961.185,1,0,413921,105963776
simless,6,0,enron_full_284956,exact_ref,28761.780,1,0,413921,105963776
simless,4,0,enron_full_284956,exact_ref,28761.780,1,0,413921,105963776
simless,5,0,enron_full_284956,exact_ref,28761.780,1,0,413921,105963776
simless,4,0,enron_full_285559,exact_ref,30319.563,1,0,413921,105963776
simless,5,0,enron_full_285559,exact_ref,30319.563,1,0,413921,105963776
simless,6,0,enron_full_285559,exact_ref,30319.563,1,0,413921,105963776
simless,5,0,enron_full_286024,exact_ref,29602.680,1,0,413921,105963776
simless,6,0,enron_full_286024,exact_ref,29602.680,1,0,413921,105963776
simless,4,0,enron_full_286024,exact_ref,29602.680,1,0,413921,105963776
simless,6,0,enron_full_286036,exact_ref,27708.531,1,0,413921,105963776
simless,4,0,enron_full_286036,exact_ref,27708.531,1,0,413921,105963776
simless,5,0,enron_full_286036,exact_ref,27708.531,1,0,413921,105963776
simless,4,0,enron_full_286164,exact_ref,27130.808,1,0,413921,105963776
simless,5,0,enron_full_286164,exact_ref,27130.808,1,0,413921,105963776
simless,6,0,enron_full_286164,exact_ref,27130.808,1,0,413921,105963776
simless,5,0,enron_full_286899,exact_ref,26329.380,1,0,413921,105963776
simless,6,0,enron_full_286899,exact_ref,26329.380,1,0,413921,105963776
simless,4,0,enron_full_286899,exact_ref,26329.380,1,0,413921,105963776
simless,6,0,enron_full_287012,no_exact_ref,26364.335,0,64,413921,105963776
simless,4,0,enron_full_287012,no_exact_ref,26364.335,0,64,413921,105963776
simless,5,0,enron_full_287012,no_exact_ref,26364.335,0,64,413921,105963776
simless,4,0,enron_full_287512,exact_ref,26663.591,1,0,413921,105963776
simless,5,0,enron_full_287512,exact_ref,26663.591,1,0,413921,105963776
simless,6,0,enron_full_287512,exact_ref,26663.591,1,0,413921,105963776
simless,5,0,enron_full_287655,exact_ref,27209.583,1,0,413921,105963776
simless,6,0,enron_full_287655,exact_ref,27209.583,1,0,413921,105963776
simless,4,0,enron_full_287655,exact_ref,27209.583,1,0,413921,105963776
simless,6,0,enron_full_287736,exact_ref,26556.603,1,0,413921,105963776
simless,4,0,enron_full_287736,exact_ref,26556.603,1,0,413921,105963776
simless,5,0,enron_full_287736,exact_ref,26556.603,1,0,413921,105963776
simless,4,0,enron_full_287760,exact_ref,28752.233,1,0,413921,105963776
simless,5,0,enron_full_287760,exact_ref,28752.233,1,0,413921,105963776
simless,6,0,enron_full_287760,exact_ref,28752.233,1,0,413921,105963776
simless,5,0,enron_full_287778,exact_ref,28832.510,1,0,413921,105963776
simless,6,0,enron_full_287778,exact_ref,28832.510,1,0,413921,105963776
simless,4,0,enron_full_287778,exact_ref,28832.510,1,0,413921,105963776
simless,6,0,enron_full_288938,exact_ref,27232.241,1,0,413921,105963776
simless,4,0,enron_full_288938,exact_ref,27232.241,1,0,413921,105963776
simless,5,0,enron_full_288938,exact_ref,27232.241,1,0,413921,105963776
simless,4,0,enron_full_289243,no_exact_ref,26934.689,0,48,413921,105963776
simless,5,0,enron_full_289243,no_exact_ref,26934.689,0,48,413921,105963776
simless,6,0,enron_full_289243,no_exact_ref,26934.689,0,48,413921,105963776
simless,5,0,enron_full_291054,no_exact_ref,28546.396,0,48,413921,105963776
simless,6,0,enron_full_291054,no_exact_ref,28546.396,0,48,413921,105963776
simless,4,0,enron_full_291054,no_exact_ref,28546.396,0,48,413921,105963776
simless,6,0,enron_full_291275,no_exact_ref,29164.031,0,37,413921,105963776
simless,4,0,enron_full_291275,no_exact_ref,29164.031,0,37,413921,105963776
simless,5,0,enron_full_291275,no_exact_ref,29164.031,0,37,413921,105963776
simless,4,0,enron_full_291375,no_exact_ref,29089.339,0,46,413921,105963776
simless,5,0,enron_full_291375,no_exact_ref,29089.339,0,46,413921,105963776
simless,6,0,enron_full_291375,no_exact_ref,29089.339,0,46,413921,105963776
simless,5,0,enron_full_291790,exact_ref,27610.950,1,0,413921,105963776
simless,6,0,enron_full_291790,exact_ref,27610.950,1,0,413921,105963776
simless,4,0,enron_full_291790,exact_ref,27610.950,1,0,413921,105963776
simless,6,0,enron_full_292561,exact_ref,26647.846,1,0,413921,105963776
simless,4,0,enron_full_292561,exact_ref,26647.846,1,0,413921,105963776
simless,5,0,enron_full_292561,exact_ref,26647.846,1,0,413921,105963776
simless,4,0,enron_full_292656,exact_ref,27237.380,1,0,413921,105963776
simless,5,0,enron_full_292656,exact_ref,27237.380,1,0,413921,105963776
simless,6,0,enron_full_292656,exact_ref,27237.380,1,0,413921,105963776
simless,5,0,enron_full_293066,exact_ref,27897.837,1,0,413921,105963776
simless,6,0,enron_full_293066,exact_ref,27897.837,1,0,413921,105963776
simless,4,0,enron_full_293066,exact_ref,27897.837,1,0,413921,105963776
simless,6,0,enron_full_293083,exact_ref,26876.980,1,0,413921,105963776
simless,4,0,enron_full_293083,exact_ref,26876.980,1,0,413921,105963776
simless,5,0,enron_full_293083,exact_ref,26876.980,1,0,413921,105963776
simless,4,0,enron_full_293619,exact_ref,28507.699,1,0,413921,105963776
simless,5,0,enron_full_293619,exact_ref,28507.699,1,0,413921,105963776
simless,6,0,enron_full_293619,exact_ref,28507.699,1,0,413921,105963776
simless,5,0,enron_full_293948,no_exact_ref,27242.952,0,19,413921,105963776
simless,6,0,enron_full_293948,no_exact_ref,27242.952,0,19,413921,105963776
simless,4,0,enron_full_293948,no_exact_ref,27242.952,0,19,413921,105963776
simless,6,0,enron_full_293985,exact_ref,27319.829,1,0,413921,105963776
simless,4,0,enron_full_293985,exact_ref,27319.829,1,0,413921,105963776
simless,5,0,enron_full_293985,exact_ref,27319.829,1,0,413921,105963776
simless,4,0,enron_full_295023,exact_ref,27495.716,1,0,413921,105963776
simless,5,0,enron_full_295023,exact_ref,27495.716,1,0,413921,105963776
simless,6,0,enron_full_295023,exact_ref,27495.716,1,0,413921,105963776
simless,5,0,enron_full_295246,no_exact_ref,27148.532,0,19,413921,105963776
simless,6,0,enron_full_295246,no_exact_ref,27148.532,0,19,413921,105963776
simless,4,0,enron_full_295246,no_exact_ref,27148.532,0,19,413921,105963776
simless,6,0,enron_full_296957,no_exact_ref,28613.182,0,14,413921,105963776
simless,4,0,enron_full_296957,no_exact_ref,28613.182,0,14,413921,105963776
simless,5,0,enron_full_296957,no_exact_ref,28613.182,0,14,413921,105963776
simless,4,0,enron_full_298392,no_exact_ref,28316.645,0,60,413921,105963776
simless,5,0,enron_full_298392,no_exact_ref,28316.645,0,60,413921,105963776
simless,6,0,enron_full_298392,no_exact_ref,28316.645,0,60,413921,105963776
simless,5,0,enron_full_298764,no_exact_ref,27451.148,0,40,413921,105963776
simless,6,0,enron_full_298764,no_exact_ref,27451.148,0,40,413921,105963776
simless,4,0,enron_full_298764,no_exact_ref,27451.148,0,40,413921,105963776
simless,6,0,enron_full_299033,no_exact_ref,26096.693,0,64,413921,105963776
simless,4,0,enron_full_299033,no_exact_ref,26096.693,0,64,413921,105963776
simless,5,0,enron_full_299033,no_exact_ref,26096.693,0,64,413921,105963776
simless,4,0,enron_full_299289,exact_ref,26447.791,1,0,413921,105963776
simless,5,0,enron_full_299289,exact_ref,26447.791,1,0,413921,105963776
simless,6,0,enron_full_299289,exact_ref,26447.791,1,0,413921,105963776
simless,5,0,enron_full_299345,exact_ref,26157.257,1,0,413921,105963776
simless,6,0,enron_full_299345,exact_ref,26157.257,1,0,413921,105963776
simless,4,0,enron_full_299345,exact_ref,26157.257,1,0,413921,105963776
simless,6,0,enron_full_299690,exact_ref,27974.831,1,0,413921,105963776
simless,4,0,enron_full_299690,exact_ref,27974.831,1,0,413921,105963776
simless,5,0,enron_full_299690,exact_ref,27974.831,1,0,413921,105963776
simless,4,0,enron_full_300310,exact_ref,27764.956,1,0,413921,105963776
simless,5,0,enron_full_300310,exact_ref,27764.956,1,0,413921,105963776
simless,6,0,enron_full_300310,exact_ref,27764.956,1,0,413921,105963776
simless,5,0,enron_full_300702,exact_ref,27616.245,1,0,413921,105963776
simless,6,0,enron_full_300702,exact_ref,27616.245,1,0,413921,105963776
simless,4,0,enron_full_300702,exact_ref,27616.245,1,0,413921,105963776
simless,6,0,enron_full_301521,exact_ref,27690.089,1,0,413921,105963776
simless,4,0,enron_full_301521,exact_ref,27690.089,1,0,413921,105963776
simless,5,0,enron_full_301521,exact_ref,27690.089,1,0,413921,105963776
simless,4,0,enron_full_301926,exact_ref,27841.995,1,0,413921,105963776
simless,5,0,enron_full_301926,exact_ref,27841.995,1,0,413921,105963776
simless,6,0,enron_full_301926,exact_ref,27841.995,1,0,413921,105963776
simless,5,0,enron_full_302529,exact_ref,28205.178,1,0,413921,105963776
simless,6,0,enron_full_302529,exact_ref,28205.178,1,0,413921,105963776
simless,4,0,enron_full_302529,exact_ref,28205.178,1,0,413921,105963776
simless,6,0,enron_full_303527,exact_ref,27645.964,1,0,413921,105963776
simless,4,0,enron_full_303527,exact_ref,27645.964,1,0,413921,105963776
simless,5,0,enron_full_303527,exact_ref,27645.964,1,0,413921,105963776
simless,4,0,enron_full_304134,exact_ref,28924.356,1,0,413921,105963776
simless,5,0,enron_full_304134,exact_ref,28924.356,1,0,413921,105963776
simless,6,0,enron_full_304134,exact_ref,28924.356,1,0,413921,105963776
simless,5,0,enron_full_304324,exact_ref,28842.621,1,0,413921,105963776
simless,6,0,enron_full_304324,exact_ref,28842.621,1,0,413921,105963776
simless,4,0,enron_full_304324,exact_ref,28842.621,1,0,413921,105963776
simless,6,0,enron_full_305112,exact_ref,28214.883,1,0,413921,105963776
simless,4,0,enron_full_305112,exact_ref,28214.883,1,0,413921,105963776
simless,5,0,enron_full_305112,exact_ref,28214.883,1,0,413921,105963776
simless,4,0,enron_full_305491,exact_ref,27627.121,1,0,413921,105963776
simless,5,0,enron_full_305491,exact_ref,27627.121,1,0,413921,105963776
simless,6,0,enron_full_305491,exact_ref,27627.121,1,0,413921,105963776
simless,5,0,enron_full_305595,exact_ref,28594.218,1,0,413921,105963776
simless,6,0,enron_full_305595,exact_ref,28594.218,1,0,413921,105963776
simless,4,0,enron_full_305595,exact_ref,28594.218,1,0,413921,105963776
simless,6,0,enron_full_306022,exact_ref,28424.250,1,0,413921,105963776
simless,4,0,enron_full_306022,exact_ref,28424.250,1,0,413921,105963776
simless,5,0,enron_full_306022,exact_ref,28424.250,1,0,413921,105963776
simless,4,0,enron_full_306282,exact_ref,29155.418,1,0,413921,105963776
simless,5,0,enron_full_306282,exact_ref,29155.418,1,0,413921,105963776
simless,6,0,enron_full_306282,exact_ref,29155.418,1,0,413921,105963776
simless,5,0,enron_full_306838,exact_ref,28977.530,1,0,413921,105963776
simless,6,0,enron_full_306838,exact_ref,28977.530,1,0,413921,105963776
simless,4,0,enron_full_306838,exact_ref,28977.530,1,0,413921,105963776
simless,6,0,enron_full_306879,exact_ref,27930.335,1,0,413921,105963776
simless,4,0,enron_full_306879,exact_ref,27930.335,1,0,413921,105963776
simless,5,0,enron_full_306879,exact_ref,27930.335,1,0,413921,105963776
simless,4,0,enron_full_307066,exact_ref,27157.835,1,0,413921,105963776
simless,5,0,enron_full_307066,exact_ref,27157.835,1,0,413921,105963776
simless,6,0,enron_full_307066,exact_ref,27157.835,1,0,413921,105963776
simless,5,0,enron_full_307536,exact_ref,26734.510,1,0,413921,105963776
simless,6,0,enron_full_307536,exact_ref,26734.510,1,0,413921,105963776
simless,4,0,enron_full_307536,exact_ref,26734.510,1,0,413921,105963776
simless,6,0,enron_full_307959,exact_ref,27165.487,1,0,413921,105963776
simless,4,0,enron_full_307959,exact_ref,27165.487,1,0,413921,105963776
simless,5,0,enron_full_307959,exact_ref,27165.487,1,0,413921,105963776
simless,4,0,enron_full_308283,exact_ref,27244.229,1,0,413921,105963776
simless,5,0,enron_full_308283,exact_ref,27244.229,1,0,413921,105963776
simless,6,0,enron_full_308283,exact_ref,27244.229,1,0,413921,105963776
simless,5,0,enron_full_308504,exact_ref,28385.322,1,0,413921,105963776
simless,6,0,enron_full_308504,exact_ref,28385.322,1,0,413921,105963776
simless,4,0,enron_full_308504,exact_ref,28385.322,1,0,413921,105963776
simless,6,0,enron_full_308666,exact_ref,28817.986,1,0,413921,105963776
simless,4,0,enron_full_308666,exact_ref,28817.986,1,0,413921,105963776
simless,5,0,enron_full_308666,exact_ref,28817.986,1,0,413921,105963776
simless,4,0,enron_full_310049,exact_ref,28160.832,1,0,413921,105963776
simless,5,0,enron_full_310049,exact_ref,28160.832,1,0,413921,105963776
simless,6,0,enron_full_310049,exact_ref,28160.832,1,0,413921,105963776
simless,5,0,enron_full_310050,exact_ref,27796.394,1,0,413921,105963776
simless,6,0,enron_full_310050,exact_ref,27796.394,1,0,413921,105963776
simless,4,0,enron_full_310050,exact_ref,27796.394,1,0,413921,105963776
simless,6,0,enron_full_310056,exact_ref,27480.824,1,0,413921,105963776
simless,4,0,enron_full_310056,exact_ref,27480.824,1,0,413921,105963776
simless,5,0,enron_full_310056,exact_ref,27480.824,1,0,413921,105963776
simless,4,0,enron_full_310895,exact_ref,27625.626,1,0,413921,105963776
simless,5,0,enron_full_310895,exact_ref,27625.626,1,0,413921,105963776
simless,6,0,enron_full_310895,exact_ref,27625.626,1,0,413921,105963776
simless,5,0,enron_full_310913,exact_ref,27825.705,1,0,413921,105963776
simless,6,0,enron_full_310913,exact_ref,27825.705,1,0,413921,105963776
simless,4,0,enron_full_310913,exact_ref,27825.705,1,0,413921,105963776
simless,6,0,enron_full_311017,exact_ref,27318.889,1,0,413921,105963776
simless,4,0,enron_full_311017,exact_ref,27318.889,1,0,413921,105963776
simless,5,0,enron_full_311017,exact_ref,27318.889,1,0,413921,105963776
simless,4,0,enron_full_313090,exact_ref,26934.407,1,0,413921,105963776
simless,5,0,enron_full_313090,exact_ref,26934.407,1,0,413921,105963776
simless,6,0,enron_full_313090,exact_ref,26934.407,1,0,413921,105963776
simless,5,0,enron_full_314206,exact_ref,27789.885,1,0,413921,105963776
simless,6,0,enron_full_314206,exact_ref,27789.885,1,0,413921,105963776
simless,4,0,enron_full_314206,exact_ref,27789.885,1,0,413921,105963776
simless,6,0,enron_full_314362,exact_ref,27854.136,1,0,413921,105963776
simless,4,0,enron_full_314362,exact_ref,27854.136,1,0,413921,105963776
simless,5,0,enron_full_314362,exact_ref,27854.136,1,0,413921,105963776
simless,4,0,enron_full_315231,exact_ref,27166.176,1,0,413921,105963776
simless,5,0,enron_full_315231,exact_ref,27166.176,1,0,413921,105963776
simless,6,0,enron_full_315231,exact_ref,27166.176,1,0,413921,105963776
simless,5,0,enron_full_315279,exact_ref,28828.454,1,0,413921,105963776
simless,6,0,enron_full_315279,exact_ref,28828.454,1,0,413921,105963776
simless,4,0,enron_full_315279,exact_ref,28828.454,1,0,413921,105963776
simless,6,0,enron_full_315623,exact_ref,28942.989,1,0,413921,105963776
simless,4,0,enron_full_315623,exact_ref,28942.989,1,0,413921,105963776
simless,5,0,enron_full_315623,exact_ref,28942.989,1,0,413921,105963776
simless,4,0,enron_full_316006,exact_ref,29234.921,1,0,413921,105963776
simless,5,0,enron_full_316006,exact_ref,29234.921,1,0,413921,105963776
simless,6,0,enron_full_316006,exact_ref,29234.921,1,0,413921,105963776
simless,5,0,enron_full_317192,exact_ref,28872.465,1,0,413921,105963776
simless,6,0,enron_full_317192,exact_ref,28872.465,1,0,413921,105963776
simless,4,0,enron_full_317192,exact_ref,28872.465,1,0,413921,105963776
simless,6,0,enron_full_317451,exact_ref,28689.767,1,0,413921,105963776
simless,4,0,enron_full_317451,exact_ref,28689.767,1,0,413921,105963776
simless,5,0,enron_full_317451,exact_ref,28689.767,1,0,413921,105963776
simless,4,0,enron_full_318133,exact_ref,27271.470,1,0,413921,105963776
simless,5,0,enron_full_318133,exact_ref,27271.470,1,0,413921,105963776
simless,6,0,enron_full_318133,exact_ref,27271.470,1,0,413921,105963776
simless,5,0,enron_full_318207,exact_ref,27193.256,1,0,413921,105963776
simless,6,0,enron_full_318207,exact_ref,27193.256,1,0,413921,105963776
simless,4,0,enron_full_318207,exact_ref,27193.256,1,0,413921,105963776
